,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado
6888,75,20,blancas,r1b1r1k1/ppq2ppp/8/8/2B2P2/8/PP3QPP/2R2RK1 b - - 5 20,Rc1,-13.0,c8f5,0
6889,75,20,negras,r1b1r1k1/pp3ppp/3q4/8/2B2P2/8/PP3QPP/2R2RK1 w - - 6 21,Qd6,30.0,f1d1,0
6890,75,21,blancas,r1b1r1k1/pp3ppp/3q4/5P2/2B5/8/PP3QPP/2R2RK1 b - - 0 21,f5,-18.0,c8d7,0
6891,75,21,negras,r1b1r1k1/pp3ppp/5q2/5P2/2B5/8/PP3QPP/2R2RK1 w - - 1 22,Qf6,11.0,c4d5,0
6892,75,22,blancas,r1b1r1k1/pp3ppp/5q2/5P2/8/1B6/PP3QPP/2R2RK1 b - - 2 22,Bb3,0.0,c8d7,0
6893,75,22,negras,r3r1k1/pp1b1ppp/5q2/5P2/8/1B6/PP3QPP/2R2RK1 w - - 3 23,Bd7,80.0,c1c7,0
6894,75,23,blancas,r3r1k1/ppRb1ppp/5q2/5P2/8/1B6/PP3QPP/5RK1 b - - 4 23,Rc7,-82.0,a8d8,0
6895,75,23,negras,r5k1/ppRbrppp/5q2/5P2/8/1B6/PP3QPP/5RK1 w - - 5 24,Re7,88.0,c7b7,0
6896,75,24,blancas,r5k1/pR1brppp/5q2/5P2/8/1B6/PP3QPP/5RK1 b - - 0 24,Rxb7,-83.0,a7a5,0
6897,75,24,negras,r5k1/1R1brppp/5q2/p4P2/8/1B6/PP3QPP/5RK1 w - - 0 25,a5,79.0,f1d1,0
6898,75,25,blancas,r5k1/3brppp/1R3q2/p4P2/8/1B6/PP3QPP/5RK1 b - - 1 25,Rb6,-287.0,d7c6,0
6899,75,25,negras,r5k1/3brppp/1R6/p4Pq1/8/1B6/PP3QPP/5RK1 w - - 2 26,Qg5,277.0,f5f6,0
6900,75,26,blancas,r5k1/3brppp/1R3P2/p5q1/8/1B6/PP3QPP/5RK1 b - - 0 26,f6,-424.0,e7e8,0
6901,75,26,negras,r5k1/3brp1p/1R3p2/p5q1/8/1B6/PP3QPP/5RK1 w - - 0 27,gxf6,403.0,b6f6,0
6902,75,27,blancas,r5k1/3brp1p/5R2/p5q1/8/1B6/PP3QPP/5RK1 b - - 0 27,Rxf6,-480.0,d7e6,0
6903,75,27,negras,r3b1k1/4rp1p/5R2/p5q1/8/1B6/PP3QPP/5RK1 w - - 1 28,Be8,485.0,h2h4,0
6904,75,28,blancas,r3b1k1/4rB1p/5R2/p5q1/8/8/PP3QPP/5RK1 b - - 0 28,Bxf7+,-510.0,e8f7,0
6905,75,28,negras,r5k1/4rb1p/5R2/p5q1/8/8/PP3QPP/5RK1 w - - 0 29,Bxf7,489.0,f6f7,0
6906,75,29,blancas,r5k1/4rR1p/8/p5q1/8/8/PP3QPP/5RK1 b - - 0 29,Rxf7,-437.0,e7f7,0
6907,75,29,negras,r5k1/5r1p/8/p5q1/8/8/PP3QPP/5RK1 w - - 0 30,Rxf7,489.0,f2f7,0
6908,75,30,blancas,r5k1/5Q1p/8/p5q1/8/8/PP4PP/5RK1 b - - 0 30,Qxf7+,-547.0,g8h8,0
6909,75,30,negras,r6k/5Q1p/8/p5q1/8/8/PP4PP/5RK1 w - - 1 31,Kh8,400.0,f7f2,0
6910,75,31,blancas,r6k/7p/5Q2/p5q1/8/8/PP4PP/5RK1 b - - 2 31,Qf6+,-255.0,g5f6,0
6911,75,31,negras,r6k/7p/5q2/p7/8/8/PP4PP/5RK1 w - - 0 32,Qxf6,391.0,f1f6,0
6912,75,32,blancas,r6k/7p/5R2/p7/8/8/PP4PP/6K1 b - - 0 32,Rxf6,-245.0,a8b8,0
6913,75,32,negras,3r3k/7p/5R2/p7/8/8/PP4PP/6K1 w - - 1 33,Rd8,400.0,f6f4,0
6914,75,33,blancas,3r3k/7p/5R2/p7/8/6P1/PP5P/6K1 b - - 0 33,g3,-329.0,d8d2,0
6915,75,33,negras,3r4/6kp/5R2/p7/8/6P1/PP5P/6K1 w - - 1 34,Kg7,485.0,f6f3,0
6916,75,34,blancas,3r4/6kp/8/p7/8/6P1/PP3R1P/6K1 b - - 2 34,Rf2,-435.0,d8d1,0
6917,75,34,negras,3r4/6kp/8/8/p7/6P1/PP3R1P/6K1 w - - 0 35,a4,330.0,g1g2,0
6918,75,35,blancas,3r4/6kp/8/8/p7/6P1/PP3RKP/8 b - - 1 35,Kg2,-343.0,h7h5,0
6919,75,35,negras,3r4/6kp/8/8/8/p5P1/PP3RKP/8 w - - 0 36,a3,403.0,b2a3,0
6920,75,36,blancas,3r4/6kp/8/8/8/P5P1/P4RKP/8 b - - 0 36,bxa3,-400.0,g7g8,0
6921,75,36,negras,8/6kp/8/8/8/P2r2P1/P4RKP/8 w - - 1 37,Rd3,386.0,a3a4,0
6922,75,37,blancas,8/6kp/8/8/8/P2r2P1/P4R1P/5K2 b - - 2 37,Kf1,-180.0,d3a3,0
6923,75,37,negras,8/6kp/8/8/8/r5P1/P4R1P/5K2 w - - 0 38,Rxa3,187.0,f1g2,0
6924,75,38,blancas,8/6kp/8/8/8/r5P1/P4R1P/4K3 b - - 1 38,Ke1,-189.0,h7h6,0
6925,75,38,negras,8/6k1/8/7p/8/r5P1/P4R1P/4K3 w - - 0 39,h5,148.0,e1f1,0
6926,75,39,blancas,8/6k1/8/7p/8/r5P1/P4R1P/3K4 b - - 1 39,Kd1,-118.0,h5h4,0
6927,75,39,negras,8/6k1/8/8/7p/r5P1/P4R1P/3K4 w - - 0 40,h4,196.0,g3h4,0
6928,75,40,blancas,8/6k1/8/8/7P/r7/P4R1P/3K4 b - - 0 40,gxh4,-136.0,g7h7,0
6929,75,40,negras,8/8/6k1/8/7P/r7/P4R1P/3K4 w - - 1 41,Kg6,118.0,f2d2,0
6930,75,41,blancas,8/8/6k1/8/7P/r7/P4R1P/2K5 b - - 2 41,Kc1,-150.0,g6h7,0
6931,75,41,negras,r7/8/6k1/8/7P/8/P4R1P/2K5 w - - 3 42,Ra8,238.0,c1b1,0
6932,75,42,blancas,r7/8/6k1/8/7P/8/PK3R1P/8 b - - 4 42,Kb2,-334.0,a8a4,0
6933,75,42,negras,1r6/8/6k1/8/7P/8/PK3R1P/8 w - - 5 43,Rb8+,242.0,b2a1,0
6934,75,43,blancas,1r6/8/6k1/8/7P/2K5/P4R1P/8 b - - 6 43,Kc3,-290.0,g6g7,0
6935,75,43,negras,2r5/8/6k1/8/7P/2K5/P4R1P/8 w - - 7 44,Rc8+,288.0,c3d4,0
6936,75,44,blancas,2r5/8/6k1/8/3K3P/8/P4R1P/8 b - - 8 44,Kd4,-233.0,c8d8,0
6937,75,44,negras,r7/8/6k1/8/3K3P/8/P4R1P/8 w - - 9 45,Ra8,289.0,d4c5,0
6938,75,45,blancas,r7/8/6k1/8/2K4P/8/P4R1P/8 b - - 10 45,Kc4,-263.0,a8a5,0
6939,75,45,negras,2r5/8/6k1/8/2K4P/8/P4R1P/8 w - - 11 46,Rc8+,262.0,c4d5,0
6940,75,46,blancas,2r5/8/6k1/8/7P/1K6/P4R1P/8 b - - 12 46,Kb3,-263.0,c8b8,0
6941,75,46,negras,1r6/8/6k1/8/7P/1K6/P4R1P/8 w - - 13 47,Rb8+,266.0,b3a4,0
6942,75,47,blancas,1r6/8/6k1/8/7P/2K5/P4R1P/8 b - - 14 47,Kc3,-190.0,g6g7,0
6943,75,47,negras,r7/8/6k1/8/7P/2K5/P4R1P/8 w - - 15 48,Ra8,290.0,c3b4,0
6944,75,48,blancas,r7/8/6k1/8/7P/8/PK3R1P/8 b - - 16 48,Kb2,-241.0,a8a4,0
6945,75,48,negras,1r6/8/6k1/8/7P/8/PK3R1P/8 w - - 17 49,Rb8+,565.0,b2a1,0
6946,75,49,blancas,1r6/8/6k1/8/7P/8/P4R1P/K7 b - - 18 49,Ka1,-158.0,b8b4,0
6947,75,49,negras,r7/8/6k1/8/7P/8/P4R1P/K7 w - - 19 50,Ra8,208.0,a1b1,0
6948,75,50,blancas,r7/8/6k1/8/5R1P/8/P6P/K7 b - - 20 50,Rf4,-237.0,a8c8,0
6949,75,50,negras,8/8/6k1/8/5R1P/r7/P6P/K7 w - - 21 51,Ra3,410.0,a1b2,0
6950,75,51,blancas,8/8/6k1/8/5R1P/r7/PK5P/8 b - - 22 51,Kb2,-275.0,a3h3,0
6951,75,51,negras,8/8/6k1/8/5R1P/7r/PK5P/8 w - - 23 52,Rh3,437.0,h4h5,0
6952,75,52,blancas,8/8/6k1/8/P4R1P/7r/1K5P/8 b - - 0 52,a4,-376.0,g6h6,0
6953,75,52,negras,8/8/6k1/8/P4R1P/8/1K5r/8 w - - 0 53,Rxh2+,408.0,b2b3,0
6954,75,53,blancas,8/8/6k1/8/P4R1P/1K6/7r/8 b - - 1 53,Kb3,-370.0,h2h1,0
6955,75,53,negras,8/8/6k1/8/P4R1P/1K5r/8/8 w - - 2 54,Rh3+,433.0,b3c4,0
6956,75,54,blancas,8/8/6k1/8/PK3R1P/7r/8/8 b - - 3 54,Kb4,-462.0,h3h2,0
6957,76,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,-46.0,e7e5,1
6958,76,1,negras,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c5,50.0,g1f3,1
6959,76,2,blancas,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3,-62.0,b8c6,1
6960,76,2,negras,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Nc6,64.0,c2c3,1
6961,76,3,blancas,r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d4,-24.0,c5d4,1
6962,76,3,negras,r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,cxd4,22.0,f3d4,1
6963,76,4,blancas,r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,Nxd4,-48.0,g8f6,1
6964,76,4,negras,r1bqkb1r/pp1ppppp/2n2n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,Nf6,83.0,b1c3,1
6965,76,5,blancas,r1bqkb1r/pp1ppppp/2n2n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,Nc3,-46.0,e7e6,1
6966,76,5,negras,r1bqkb1r/pp1p1ppp/2n2n2/4p3/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,e5,-35.0,d4f5,1
6967,76,6,blancas,r1bqkb1r/pp1p1ppp/2n2n2/1N2p3/4P3/2N5/PPP2PPP/R1BQKB1R b KQkq - 1 6,Ndb5,-94.0,a7a6,1
6968,76,6,negras,r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,d6,66.0,c1g5,1
6969,76,7,blancas,r1bqkb1r/pp3ppp/2np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 7,Bg5,-50.0,a7a6,1
6970,76,7,negras,r1bqkb1r/1p3ppp/p1np1n2/1N2p1B1/4P3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 8,a6,78.0,g5f6,1
6971,76,8,blancas,r1bqkb1r/1p3ppp/p1np1n2/4p1B1/4P3/N1N5/PPP2PPP/R2QKB1R b KQkq - 1 8,Na3,-37.0,c8e6,1
6972,76,8,negras,r1bqkb1r/5ppp/p1np1n2/1p2p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQkq - 0 9,b5,60.0,c3d5,1
6973,76,9,blancas,r1bqkb1r/5ppp/p1np1n2/1p1Np1B1/4P3/N7/PPP2PPP/R2QKB1R b KQkq - 1 9,Nd5,-23.0,f8e7,1
6974,76,9,negras,r1bqk2r/4bppp/p1np1n2/1p1Np1B1/4P3/N7/PPP2PPP/R2QKB1R w KQkq - 2 10,Be7,46.0,g5f6,1
6975,76,10,blancas,r1bqk2r/4bppp/p1np1B2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R b KQkq - 0 10,Bxf6,-87.0,e7f6,1
6976,76,10,negras,r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N7/PPP2PPP/R2QKB1R w KQkq - 0 11,Bxf6,74.0,c2c3,1
6977,76,11,blancas,r1bqk2r/5ppp/p1np1b2/1p1Np3/4P3/N1P5/PP3PPP/R2QKB1R b KQkq - 0 11,c3,-45.0,e8g8,1
6978,76,11,negras,r1bq1rk1/5ppp/p1np1b2/1p1Np3/4P3/N1P5/PP3PPP/R2QKB1R w KQ - 1 12,O-O,48.0,a3c2,1
6979,76,12,blancas,r1bq1rk1/5ppp/p1np1b2/1p1Np3/4P3/2P5/PPN2PPP/R2QKB1R b KQ - 2 12,Nc2,-26.0,f6g5,1
6980,76,12,negras,1rbq1rk1/5ppp/p1np1b2/1p1Np3/4P3/2P5/PPN2PPP/R2QKB1R w KQ - 3 13,Rb8,32.0,c2e3,1
6981,76,13,blancas,1rbq1rk1/5ppp/p1np1b2/1p1Np3/4P3/P1P5/1PN2PPP/R2QKB1R b KQ - 0 13,a3,1.0,c8e6,1
6982,76,13,negras,1rbq1rk1/5ppp/p1np4/1p1Np1b1/4P3/P1P5/1PN2PPP/R2QKB1R w KQ - 1 14,Bg5,0.0,g2g3,1
6983,76,14,blancas,1rbq1rk1/5ppp/p1np4/1p1Np1b1/1N2P3/P1P5/1P3PPP/R2QKB1R b KQ - 2 14,Ncb4,11.0,c6b4,1
6984,76,14,negras,1r1q1rk1/1b3ppp/p1np4/1p1Np1b1/1N2P3/P1P5/1P3PPP/R2QKB1R w KQ - 3 15,Bb7,0.0,h2h4,1
6985,76,15,blancas,1r1q1rk1/1b3ppp/p1np4/1p1Np1b1/1N2P3/P1P5/1P2BPPP/R2QK2R b KQ - 4 15,Be2,-4.0,c6b4,1
6986,76,15,negras,1r1q1rk1/1b3ppp/2np4/pp1Np1b1/1N2P3/P1P5/1P2BPPP/R2QK2R w KQ - 0 16,a5,18.0,b4c2,1
6987,76,16,blancas,1r1q1rk1/1b3ppp/2Np4/pp1Np1b1/4P3/P1P5/1P2BPPP/R2QK2R b KQ - 0 16,Nxc6,-30.0,b7c6,1
6988,76,16,negras,1r1q1rk1/5ppp/2bp4/pp1Np1b1/4P3/P1P5/1P2BPPP/R2QK2R w KQ - 0 17,Bxc6,0.0,e1g1,1
6989,76,17,blancas,1r1q1rk1/5ppp/2bp4/pp1Np1b1/4P3/P1P5/1P2BPPP/R2Q1RK1 b - - 1 17,O-O,-7.0,f7f5,1
6990,76,17,negras,1r1q1rk1/5p1p/2bp2p1/pp1Np1b1/4P3/P1P5/1P2BPPP/R2Q1RK1 w - - 0 18,g6,3.0,g2g3,1
6991,76,18,blancas,1r1q1rk1/5p1p/2bp2p1/pp1Np1b1/4P3/P1PQ4/1P2BPPP/R4RK1 b - - 1 18,Qd3,-1.0,g8g7,1
6992,76,18,negras,1r1q1rk1/3b1p1p/3p2p1/pp1Np1b1/4P3/P1PQ4/1P2BPPP/R4RK1 w - - 2 19,Bd7,17.0,a1d1,1
6993,76,19,blancas,1r1q1rk1/3b1p1p/3p2p1/pp1Np1b1/4P3/P1PQ4/1P2BPPP/3R1RK1 b - - 3 19,Rad1,-37.0,d7e6,1
6994,76,19,negras,1r1q1rk1/5p1p/3pb1p1/pp1Np1b1/4P3/P1PQ4/1P2BPPP/3R1RK1 w - - 4 20,Be6,22.0,g2g3,1
6995,76,20,blancas,1r1q1rk1/5p1p/3pb1p1/pp1Np1b1/4P3/P1PQ1B2/1P3PPP/3R1RK1 b - - 5 20,Bf3,-2.0,h7h5,1
6996,76,20,negras,1r1q1r2/5pkp/3pb1p1/pp1Np1b1/4P3/P1PQ1B2/1P3PPP/3R1RK1 w - - 6 21,Kg7,62.0,g2g3,1
6997,76,21,blancas,1r1q1r2/5pkp/3pb1p1/pp1Np1b1/4P3/P1PQ1B2/1P3PPP/3RR1K1 b - - 7 21,Rfe1,25.0,h7h5,1
6998,76,21,negras,1rq2r2/5pkp/3pb1p1/pp1Np1b1/4P3/P1PQ1B2/1P3PPP/3RR1K1 w - - 8 22,Qc8,16.0,d3e2,1
6999,76,22,blancas,1rq2r2/5pkp/3pb1p1/pp1Np1b1/4P3/P1PQ1B1P/1P3PP1/3RR1K1 b - - 0 22,h3,9.0,c8c5,1
7000,76,22,negras,1rq2r2/5pk1/3pb1p1/pp1Np1bp/4P3/P1PQ1B1P/1P3PP1/3RR1K1 w - - 0 23,h5,-25.0,d3e2,1
7001,76,23,blancas,1rq2r2/5pk1/3pb1p1/pp1Np1bp/4P3/P1PQ3P/1P2BPP1/3RR1K1 b - - 1 23,Be2,-2.0,c8c5,1
7002,76,23,negras,2q2r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1PQ3P/1P2BPP1/3RR1K1 w - - 2 24,Rb7,0.0,e1f1,1
7003,76,24,blancas,2q2r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1P3QP/1P2BPP1/3RR1K1 b - - 3 24,Qg3,-17.0,c8d8,1
7004,76,24,negras,3q1r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1P3QP/1P2BPP1/3RR1K1 w - - 4 25,Qd8,-3.0,g3d3,1
7005,76,25,blancas,3q1r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1PQ3P/1P2BPP1/3RR1K1 b - - 5 25,Qd3,1.0,g7h7,1
7006,76,25,negras,2q2r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1PQ3P/1P2BPP1/3RR1K1 w - - 6 26,Qc8,8.0,e1f1,1
7007,76,26,blancas,2q2r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1P3QP/1P2BPP1/3RR1K1 b - - 7 26,Qg3,0.0,c8d8,1
7008,76,26,negras,3q1r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1P3QP/1P2BPP1/3RR1K1 w - - 8 27,Qd8,12.0,g3d3,1
7009,76,27,blancas,3q1r2/1r3pk1/3pb1p1/pp1Np1bp/4P3/P1PQ3P/1P2BPP1/3RR1K1 b - - 9 27,Qd3,10.0,g7h7,1
7010,77,1,blancas,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d4,-37.0,d7d5,1
7011,77,1,negras,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Nf6,42.0,g1f3,1
7012,77,2,blancas,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c4,-32.0,d7d6,1
7013,77,2,negras,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e6,53.0,b1c3,1
7014,77,3,blancas,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,Nf3,-28.0,b7b6,1
7015,77,3,negras,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,d5,36.0,b1c3,1
7016,77,4,blancas,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,Nc3,-12.0,d5c4,1
7017,77,4,negras,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,Bb4,28.0,c1g5,1
7018,77,5,blancas,rnbqk2r/ppp2ppp/4pn2/3P4/1b1P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5,cxd5,-20.0,e6d5,1
7019,77,5,negras,rnbqk2r/ppp2ppp/5n2/3p4/1b1P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 6,exd5,25.0,c1g5,1
7020,77,6,blancas,rnbqk2r/ppp2ppp/5n2/3p2B1/1b1P4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 6,Bg5,-31.0,c7c6,1
7021,77,6,negras,rnbq1rk1/ppp2ppp/5n2/3p2B1/1b1P4/2N2N2/PP2PPPP/R2QKB1R w KQ - 2 7,O-O,67.0,e2e3,1
7022,77,7,blancas,rnbq1rk1/ppp2ppp/5n2/3p2B1/1b1P4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 7,e3,-40.0,b4e7,1
7023,77,7,negras,rnbq1rk1/pp3ppp/5n2/2pp2B1/1b1P4/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 8,c5,77.0,d4c5,1
7024,77,8,blancas,rnbq1rk1/pp3ppp/5n2/2Pp2B1/1b6/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 8,dxc5,-39.0,b4c5,1
7025,77,8,negras,r1bq1rk1/pp1n1ppp/5n2/2Pp2B1/1b6/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 9,Nbd7,55.0,d1b3,1
7026,77,9,blancas,r1bq1rk1/pp1n1ppp/5n2/2Pp2B1/1b6/2N1PN2/PP3PPP/2RQKB1R b K - 2 9,Rc1,-34.0,d7c5,1
7027,77,9,negras,r1b2rk1/pp1n1ppp/5n2/q1Pp2B1/1b6/2N1PN2/PP3PPP/2RQKB1R w K - 3 10,Qa5,55.0,a2a3,1
7028,77,10,blancas,r1b2rk1/pp1n1ppp/5n2/q1Pp2B1/1b6/2N1P3/PP1N1PPP/2RQKB1R b K - 4 10,Nd2,-35.0,f8e8,1
7029,77,10,negras,r1b2rk1/p2n1ppp/1p3n2/q1Pp2B1/1b6/2N1P3/PP1N1PPP/2RQKB1R w K - 0 11,b6,97.0,c5c6,1
7030,77,11,blancas,r1b2rk1/p2n1ppp/1p3n2/q1Pp2B1/1b6/2N1P3/PP1NBPPP/2RQK2R b K - 1 11,Be2,3.0,b6c5,1
7031,77,11,negras,r1b2rk1/p2n1ppp/5n2/q1pp2B1/1b6/2N1P3/PP1NBPPP/2RQK2R w K - 0 12,bxc5,-11.0,e1g1,1
7032,77,12,blancas,r1b2rk1/p2n1ppp/5n2/q1pp2B1/1b6/2N1P3/PP1NBPPP/2RQ1RK1 b - - 1 12,O-O,28.0,c8b7,1
7033,77,12,negras,r1b2rk1/p2n1ppp/5n2/q1pp2B1/8/2b1P3/PP1NBPPP/2RQ1RK1 w - - 0 13,Bxc3,-2.0,c1c3,1
7034,77,13,blancas,r1b2rk1/p2n1ppp/5n2/q1pp2B1/8/2R1P3/PP1NBPPP/3Q1RK1 b - - 0 13,Rxc3,-26.0,h7h6,1
7035,77,13,negras,r1b2rk1/p2n1ppp/5n2/2pp2B1/8/2R1P3/qP1NBPPP/3Q1RK1 w - - 0 14,Qxa2,-2.0,d1c2,1
7036,77,14,blancas,r1b2rk1/p2n1ppp/5n2/2pp2B1/8/2R1P3/qPQNBPPP/5RK1 b - - 1 14,Qc2,-12.0,a2a5,1
7037,77,14,negras,1rb2rk1/p2n1ppp/5n2/2pp2B1/8/2R1P3/qPQNBPPP/5RK1 w - - 2 15,Rb8,22.0,d2b3,1
7038,77,15,blancas,1rb2rk1/p2n1ppp/5n2/2pp2B1/8/2R1P3/qPQNBPPP/1R4K1 b - - 3 15,Rb1,24.0,c5c4,1
7039,77,15,negras,1rb2rk1/p2n1ppp/5n2/q1pp2B1/8/2R1P3/1PQNBPPP/1R4K1 w - - 4 16,Qa5,63.0,d2b3,1
7040,77,16,blancas,1rb2rk1/p2n1ppp/5B2/q1pp4/8/2R1P3/1PQNBPPP/1R4K1 b - - 0 16,Bxf6,-37.0,d7f6,1
7041,77,16,negras,1rb2rk1/p4ppp/5n2/q1pp4/8/2R1P3/1PQNBPPP/1R4K1 w - - 0 17,Nxf6,2.0,c3c5,1
7042,77,17,blancas,1rb2rk1/p4ppp/5n2/q1pp4/8/1NR1P3/1PQ1BPPP/1R4K1 b - - 1 17,Nb3,-28.0,a5b6,1
7043,78,1,blancas,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,Nf3,-39.0,d7d6,2
7044,78,1,negras,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,Nf6,58.0,d2d4,2
7045,78,2,blancas,rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,c4,-36.0,e7e6,2
7046,78,2,negras,rnbqkb1r/pppp1ppp/4pn2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,e6,32.0,d2d4,2
7047,78,3,blancas,rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,Nc3,-32.0,b7b6,2
7048,78,3,negras,rnbqkb1r/pp1p1ppp/4pn2/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,c5,19.0,e2e3,2
7049,78,4,blancas,rnbqkb1r/pp1p1ppp/4pn2/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 4,g3,-36.0,b7b6,2
7050,78,4,negras,rnbqkb1r/p2p1ppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 5,b6,48.0,f1g2,2
7051,78,5,blancas,rnbqkb1r/p2p1ppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 1 5,Bg2,-27.0,b8c6,2
7052,78,5,negras,rn1qkb1r/pb1p1ppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 6,Bb7,35.0,e1g1,2
7053,78,6,blancas,rn1qkb1r/pb1p1ppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq - 3 6,O-O,-23.0,b8c6,2
7054,78,6,negras,rn1qk2r/pb1pbppp/1p2pn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 4 7,Be7,20.0,a2a3,2
7055,78,7,blancas,rn1qk2r/pb1pbppp/1p2pn2/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq - 0 7,d4,-45.0,c5d4,2
7056,78,7,negras,rn1qk2r/pb1pbppp/1p2pn2/8/2Pp4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq - 0 8,cxd4,39.0,d1d4,2
7057,78,8,blancas,rn1qk2r/pb1pbppp/1p2pn2/8/2PQ4/2N2NP1/PP2PPBP/R1B2RK1 b kq - 0 8,Qxd4,-14.0,d7d6,2
7058,78,8,negras,rn1qk2r/pb2bppp/1p1ppn2/8/2PQ4/2N2NP1/PP2PPBP/R1B2RK1 w kq - 0 9,d6,17.0,f1e1,2
7059,78,9,blancas,rn1qk2r/pb2bppp/1p1ppn2/8/2PQ4/2N2NP1/PP2PPBP/R1BR2K1 b kq - 1 9,Rd1,-10.0,e8g8,2
7060,78,9,negras,rn1qk2r/1b2bppp/pp1ppn2/8/2PQ4/2N2NP1/PP2PPBP/R1BR2K1 w kq - 0 10,a6,19.0,c1f4,2
7061,78,10,blancas,rn1qk2r/1b2bppp/pp1ppn2/6N1/2PQ4/2N3P1/PP2PPBP/R1BR2K1 b kq - 1 10,Ng5,-4.0,b8c6,2
7062,78,10,negras,rn1qk2r/4bppp/pp1ppn2/6N1/2PQ4/2N3P1/PP2PPbP/R1BR2K1 w kq - 0 11,Bxg2,24.0,a1b1,2
