,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado
6482,70,4,negras,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,Nc6,"PovScore(Cp(+29), WHITE)",d4b5,1
6483,70,5,blancas,r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,Nc3,"PovScore(Cp(-28), BLACK)",g8f6,1
6484,70,5,negras,r1bqkbnr/1p1p1ppp/p1n1p3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,a6,"PovScore(Cp(+30), WHITE)",g2g3,1
6485,70,6,blancas,r1bqkbnr/1p1p1ppp/p1n1p3/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,Be3,"PovScore(Cp(-75), BLACK)",g8f6,1
6486,70,6,negras,r1bqkb1r/1p1pnppp/p1n1p3/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7,Nge7,"PovScore(Cp(+109), WHITE)",h2h4,1
6487,70,7,blancas,r1bqkb1r/1p1pnppp/p1n1p3/8/4P3/1NN1B3/PPP2PPP/R2QKB1R b KQkq - 3 7,Nb3,"PovScore(Cp(-104), BLACK)",d7d5,1
6488,70,7,negras,r1bqkb1r/1p1p1ppp/p1n1p1n1/8/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQkq - 4 8,Ng6,"PovScore(Cp(+153), WHITE)",h2h3,1
6489,70,8,blancas,r1bqkb1r/1p1p1ppp/p1n1p1n1/8/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq - 5 8,Be2,"PovScore(Cp(-64), BLACK)",d8c7,1
6490,70,8,negras,r1bqk2r/1p1pbppp/p1n1p1n1/8/4P3/1NN1B3/PPP1BPPP/R2QK2R w KQkq - 6 9,Be7,"PovScore(Cp(+214), WHITE)",d1d2,1
6491,70,9,blancas,r1bqk2r/1p1pbppp/p1n1p1n1/8/P3P3/1NN1B3/1PP1BPPP/R2QK2R b KQkq - 0 9,a4,"PovScore(Cp(-36), BLACK)",d8c7,1
6492,70,9,negras,r1bqk2r/3pbppp/ppn1p1n1/8/P3P3/1NN1B3/1PP1BPPP/R2QK2R w KQkq - 0 10,b6,"PovScore(Cp(+150), WHITE)",d1d2,1
6493,70,10,blancas,r1bqk2r/3pbppp/ppn1p1n1/8/P3P3/1NN1B3/1PP1BPPP/R2Q1RK1 b kq - 1 10,O-O,"PovScore(Cp(-13), BLACK)",c8b7,1
6494,70,10,negras,r1bq1rk1/3pbppp/ppn1p1n1/8/P3P3/1NN1B3/1PP1BPPP/R2Q1RK1 w - - 2 11,O-O,"PovScore(Cp(+22), WHITE)",f2f4,1
6495,70,11,blancas,r1bq1rk1/3pbppp/ppn1p1n1/8/P3P3/1NN1B3/1PPQBPPP/R4RK1 b - - 3 11,Qd2,"PovScore(Cp(-28), BLACK)",c8b7,1
6496,70,11,negras,r1b2rk1/2qpbppp/ppn1p1n1/8/P3P3/1NN1B3/1PPQBPPP/R4RK1 w - - 4 12,Qc7,"PovScore(Cp(+5), WHITE)",f2f4,1
6497,70,12,blancas,r1b2rk1/2qpbppp/ppn1p1n1/8/P3P3/1NN1B3/1PPQBPPP/3R1RK1 b - - 5 12,Rad1,"PovScore(Cp(+2), BLACK)",c6e5,1
6498,70,12,negras,1rb2rk1/2qpbppp/ppn1p1n1/8/P3P3/1NN1B3/1PPQBPPP/3R1RK1 w - - 6 13,Rb8,"PovScore(Cp(+151), WHITE)",f2f4,1
6499,70,13,blancas,1rb2rk1/2qpbppp/ppn1p1n1/8/P3PP2/1NN1B3/1PPQB1PP/3R1RK1 b - - 0 13,f4,"PovScore(Cp(-21), BLACK)",d7d6,1
6500,70,13,negras,1rb2rk1/2qpb1pp/ppn1ppn1/8/P3PP2/1NN1B3/1PPQB1PP/3R1RK1 w - - 0 14,f6,"PovScore(Cp(+85), WHITE)",g1h1,1
6501,70,14,blancas,1rb2rk1/2qpb1pp/ppn1ppn1/3N4/P3PP2/1N2B3/1PPQB1PP/3R1RK1 b - - 1 14,Nd5,"PovScore(Cp(-72), BLACK)",e6d5,1
6502,70,14,negras,1rb2rk1/2qpb1pp/ppn2pn1/3p4/P3PP2/1N2B3/1PPQB1PP/3R1RK1 w - - 0 15,exd5,"PovScore(Cp(+131), WHITE)",e4d5,1
6503,70,15,blancas,1rb2rk1/2qpb1pp/ppn2pn1/3P4/P4P2/1N2B3/1PPQB1PP/3R1RK1 b - - 0 15,exd5,"PovScore(Cp(-88), BLACK)",c6d8,1
6504,70,15,negras,1rb1r1k1/2qpb1pp/ppn2pn1/3P4/P4P2/1N2B3/1PPQB1PP/3R1RK1 w - - 1 16,Re8,"PovScore(Cp(+43), WHITE)",d5d6,1
6505,70,16,blancas,1rb1r1k1/2qpb1pp/ppn2pn1/3P3B/P4P2/1N2B3/1PPQ2PP/3R1RK1 b - - 2 16,Bh5,"PovScore(Cp(+214), BLACK)",c6b4,1
6506,70,16,negras,1rb1r1k1/2qpb1pp/pp3pn1/n2P3B/P4P2/1N2B3/1PPQ2PP/3R1RK1 w - - 3 17,Na5,"PovScore(Cp(-196), WHITE)",d5d6,1
6507,70,17,blancas,1rb1r1k1/2qpb1pp/pp3pn1/N2P3B/P4P2/4B3/1PPQ2PP/3R1RK1 b - - 0 17,Nxa5,"PovScore(Cp(+285), BLACK)",b6a5,1
6508,70,17,negras,1rb1r1k1/2qpb1pp/p4pn1/p2P3B/P4P2/4B3/1PPQ2PP/3R1RK1 w - - 0 18,bxa5,"PovScore(Cp(-340), WHITE)",d5d6,1
6509,70,18,blancas,1rb1r1k1/2qpb1pp/p4pn1/p2P1P1B/P7/4B3/1PPQ2PP/3R1RK1 b - - 0 18,f5,"PovScore(Cp(+287), BLACK)",e7c5,1
6510,70,18,negras,1rb1r1k1/2qp2pp/p4pn1/p1bP1P1B/P7/4B3/1PPQ2PP/3R1RK1 w - - 1 19,Bc5,"PovScore(Cp(-171), WHITE)",e3c5,1
6511,70,19,blancas,1rb1r1k1/2qp2pp/p4pn1/p1BP1P1B/P7/8/1PPQ2PP/3R1RK1 b - - 0 19,Bxc5,"PovScore(Cp(+348), BLACK)",c7c5,1
6512,70,19,negras,1rb1r1k1/3p2pp/p4pn1/p1qP1P1B/P7/8/1PPQ2PP/3R1RK1 w - - 0 20,Qxc5+,"PovScore(Cp(-224), WHITE)",g1h1,1
6513,70,20,blancas,1rb1r1k1/3p2pp/p4pn1/p1qP1P1B/P7/8/1PPQ2PP/3R1R1K b - - 1 20,Kh1,"PovScore(Cp(+319), BLACK)",e8e5,1
6514,70,20,negras,1rb3k1/3p2pp/p4pn1/p1qPrP1B/P7/8/1PPQ2PP/3R1R1K w - - 2 21,Re5,"PovScore(Cp(-274), WHITE)",h5g6,1
6515,70,21,blancas,1rb3k1/3p2pp/p4pB1/p1qPrP2/P7/8/1PPQ2PP/3R1R1K b - - 0 21,Bxg6,"PovScore(Cp(+370), BLACK)",h7g6,1
6516,70,21,negras,1rb3k1/3p2p1/p4pp1/p1qPrP2/P7/8/1PPQ2PP/3R1R1K w - - 0 22,hxg6,"PovScore(Cp(-287), WHITE)",f5g6,1
6517,70,22,blancas,1rb3k1/3p2p1/p4pP1/p1qPr3/P7/8/1PPQ2PP/3R1R1K b - - 0 22,fxg6,"PovScore(Cp(+219), BLACK)",b8b2,1
6518,70,22,negras,2b3k1/3p2p1/p4pP1/p1qPr3/P7/8/1rPQ2PP/3R1R1K w - - 0 23,Rxb2,"PovScore(Cp(-454), WHITE)",f1f2,1
6519,70,23,blancas,2b3k1/3p2p1/p4pP1/p1qPr3/P7/8/1rPQ2PP/4RR1K b - - 1 23,Rde1,"PovScore(Cp(+457), BLACK)",b2c2,1
6520,70,23,negras,2b3k1/3p2p1/p4pP1/p1qPr3/P7/8/2rQ2PP/4RR1K w - - 0 24,Rxc2,"PovScore(Cp(-387), WHITE)",e1c1,1
6521,70,24,blancas,2b3k1/3p2p1/p4pP1/p1qPr3/P7/8/2r3PP/3QRR1K b - - 1 24,Qd1,"PovScore(Cp(+405), BLACK)",c5c4,1
6522,70,24,negras,2b3k1/3p2p1/p4pP1/p1qPr3/P7/8/5rPP/3QRR1K w - - 2 25,Rf2,"PovScore(Cp(-427), WHITE)",e1e5,1
6523,70,25,blancas,2b3k1/3p2p1/p4pP1/p1qPR3/P7/8/5rPP/3Q1R1K b - - 0 25,Rxe5,"PovScore(Cp(+548), BLACK)",f6e5,1
6524,70,25,negras,2b3k1/3p2p1/p5P1/p1qPp3/P7/8/5rPP/3Q1R1K w - - 0 26,fxe5,"PovScore(Cp(-413), WHITE)",f1f2,1
6525,70,26,blancas,2b3k1/3p2p1/p5P1/p1qPp3/P7/8/5rPP/3Q2RK b - - 1 26,Rg1,"PovScore(Cp(+574), BLACK)",c8b7,1
6526,70,26,negras,6k1/1b1p2p1/p5P1/p1qPp3/P7/8/5rPP/3Q2RK w - - 2 27,Bb7,"PovScore(Cp(-572), WHITE)",d1h5,1
6527,70,27,blancas,6k1/1b1p2p1/p5P1/p1qPp2Q/P7/8/5rPP/6RK b - - 3 27,Qh5,"PovScore(Cp(+572), BLACK)",c5d5,1
6528,70,27,negras,6k1/3p2p1/p5P1/p1qbp2Q/P7/8/5rPP/6RK w - - 0 28,Bxd5,"PovScore(Cp(-516), WHITE)",h5e5,1
6529,70,28,blancas,6k1/3p2pQ/p5P1/p1qbp3/P7/8/5rPP/6RK b - - 1 28,Qh7+,"PovScore(Cp(+595), BLACK)",g8f8,1
6530,70,28,negras,5k2/3p2pQ/p5P1/p1qbp3/P7/8/5rPP/6RK w - - 2 29,Kf8,"PovScore(Cp(-609), WHITE)",h7h8,1
6531,70,29,blancas,5k1Q/3p2p1/p5P1/p1qbp3/P7/8/5rPP/6RK b - - 3 29,Qh8+,"PovScore(Cp(+659), BLACK)",d5g8,1
6532,70,29,negras,5kbQ/3p2p1/p5P1/p1q1p3/P7/8/5rPP/6RK w - - 4 30,Bg8,"PovScore(Cp(-567), WHITE)",g1b1,1
6533,70,30,blancas,5kb1/3p2p1/p5P1/p1q1p3/P7/7Q/5rPP/6RK b - - 5 30,Qh3,"PovScore(Cp(+553), BLACK)",d7d6,1
6534,70,30,negras,5kb1/3p2p1/p2q2P1/p3p3/P7/7Q/5rPP/6RK w - - 6 31,Qd6,"PovScore(Cp(-531), WHITE)",h3g3,1
6535,70,31,blancas,5kb1/3p2p1/p2q2P1/p3p3/P7/7Q/5rPP/1R5K b - - 7 31,Rb1,"PovScore(Cp(+714), BLACK)",g8e6,1
6536,70,31,negras,5kb1/3p2p1/p2q1rP1/p3p3/P7/7Q/6PP/1R5K w - - 8 32,Rf6,"PovScore(Cp(-447), WHITE)",h3e3,1
6537,70,32,blancas,5kb1/3p2p1/p2q1rP1/p3p3/P7/7Q/6PP/2R4K b - - 9 32,Rc1,"PovScore(Cp(+606), BLACK)",f8e7,1
6538,70,32,negras,5kb1/3p2p1/p2q2r1/p3p3/P7/7Q/6PP/2R4K w - - 0 33,Rxg6,"PovScore(Cp(-575), WHITE)",c1c8,1
6539,70,33,blancas,5kbQ/3p2p1/p2q2r1/p3p3/P7/8/6PP/2R4K b - - 1 33,Qh8,"PovScore(Cp(+731), BLACK)",d6d2,1
6540,70,33,negras,5kbQ/3p2p1/p5r1/p3p3/P7/8/3q2PP/2R4K w - - 2 34,Qd2,"PovScore(Cp(-774), WHITE)",c1f1,1
6541,70,34,blancas,5kbQ/3p2p1/p5r1/p3p3/P7/8/3q2PP/5R1K b - - 3 34,Rf1+,"PovScore(Cp(+809), BLACK)",f8e7,1
6542,70,34,negras,6bQ/3pk1p1/p5r1/p3p3/P7/8/3q2PP/5R1K w - - 4 35,Ke7,"PovScore(Cp(-820), WHITE)",h8h3,1
6543,70,35,blancas,6b1/3pk1p1/p5r1/p3p3/P6Q/8/3q2PP/5R1K b - - 5 35,Qh4+,"PovScore(Cp(+749), BLACK)",e7d6,1
6544,70,35,negras,6b1/3pk1p1/p4r2/p3p3/P6Q/8/3q2PP/5R1K w - - 6 36,Rf6,"PovScore(Cp(-706), WHITE)",h2h3,1
6545,70,36,blancas,6b1/3pk1p1/p4r2/p3p3/P6Q/8/3q2PP/4R2K b - - 7 36,Re1,"PovScore(Cp(+858), BLACK)",g7g5,1
6546,70,36,negras,6b1/3pk1p1/p4r2/p3p3/P4q1Q/8/6PP/4R2K w - - 8 37,Qf4,"PovScore(Cp(-767), WHITE)",h4f4,1
6547,71,1,blancas,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e4,"PovScore(Cp(-51), BLACK)",e7e5,1
6548,71,1,negras,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e5,"PovScore(Cp(+35), WHITE)",g1f3,1
6549,71,2,blancas,rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d4,"PovScore(Cp(+6), BLACK)",e5d4,1
6550,71,2,negras,rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,exd4,"PovScore(Cp(-27), WHITE)",d1d4,1
6551,71,3,blancas,rnbqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3,Qxd4,"PovScore(Cp(0), BLACK)",g8f6,1
6552,71,3,negras,r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4,Nc6,"PovScore(Cp(-16), WHITE)",d4d2,1
6553,71,4,blancas,r1bqkbnr/pppp1ppp/2n5/8/4P3/4Q3/PPP2PPP/RNB1KBNR b KQkq - 2 4,Qe3,"PovScore(Cp(+14), BLACK)",g8f6,1
6554,71,4,negras,r1bqk1nr/pppp1ppp/2n5/8/1b2P3/4Q3/PPP2PPP/RNB1KBNR w KQkq - 3 5,Bb4+,"PovScore(Cp(+63), WHITE)",c2c3,1
6555,71,5,blancas,r1bqk1nr/pppp1ppp/2n5/8/1b2P3/2N1Q3/PPP2PPP/R1B1KBNR b KQkq - 4 5,Nc3,"PovScore(Cp(+22), BLACK)",g8f6,1
6556,71,5,negras,r1bqk2r/pppp1ppp/2n2n2/8/1b2P3/2N1Q3/PPP2PPP/R1B1KBNR w KQkq - 5 6,Nf6,"PovScore(Cp(-30), WHITE)",f1d3,1
6557,71,6,blancas,r1bqk2r/pppp1ppp/2n2n2/8/1b2P3/2N1Q3/PPPB1PPP/R3KBNR b KQkq - 6 6,Bd2,"PovScore(Cp(+74), BLACK)",e8g8,1
6558,71,6,negras,r1bq1rk1/pppp1ppp/2n2n2/8/1b2P3/2N1Q3/PPPB1PPP/R3KBNR w KQ - 7 7,O-O,"PovScore(Cp(-61), WHITE)",e1c1,1
6559,71,7,blancas,r1bq1rk1/pppp1ppp/2n2n2/8/1b2P3/2N1Q3/PPPB1PPP/2KR1BNR b - - 8 7,O-O-O,"PovScore(Cp(+72), BLACK)",d7d5,1
6560,71,7,negras,r1bqr1k1/pppp1ppp/2n2n2/8/1b2P3/2N1Q3/PPPB1PPP/2KR1BNR w - - 9 8,Re8,"PovScore(Cp(-30), WHITE)",f2f3,1
6561,71,8,blancas,r1bqr1k1/pppp1ppp/2n2n2/8/1b2PQ2/2N5/PPPB1PPP/2KR1BNR b - - 10 8,Qf4,"PovScore(Cp(+66), BLACK)",d7d6,1
6562,71,8,negras,r1bqr1k1/pppp1ppp/2n2n2/8/4PQ2/2b5/PPPB1PPP/2KR1BNR w - - 0 9,Bxc3,"PovScore(Cp(-26), WHITE)",d2c3,1
6563,71,9,blancas,r1bqr1k1/pppp1ppp/2n2n2/8/4PQ2/2B5/PPP2PPP/2KR1BNR b - - 0 9,Bxc3,"PovScore(Cp(+84), BLACK)",f6e4,1
6564,71,9,negras,r1bq2k1/pppp1ppp/2n2n2/8/4rQ2/2B5/PPP2PPP/2KR1BNR w - - 0 10,Rxe4,"PovScore(Cp(-25), WHITE)",f4g5,1
6565,71,10,blancas,r1bq2k1/pppp1ppp/2n2n2/8/4r3/2B3Q1/PPP2PPP/2KR1BNR b - - 1 10,Qg3,"PovScore(Cp(+142), BLACK)",d7d5,1
6566,71,10,negras,r1bq2k1/ppp2ppp/2n2n2/3p4/4r3/2B3Q1/PPP2PPP/2KR1BNR w - - 0 11,d5,"PovScore(Cp(-3), WHITE)",f2f3,1
6567,71,11,blancas,r1bq2k1/ppp2ppp/2n2n2/3p4/4r3/2B2PQ1/PPP3PP/2KR1BNR b - - 0 11,f3,"PovScore(Cp(+72), BLACK)",e4e8,1
6568,71,11,negras,r1bqr1k1/ppp2ppp/2n2n2/3p4/8/2B2PQ1/PPP3PP/2KR1BNR w - - 1 12,Re8,"PovScore(Cp(-35), WHITE)",g1e2,1
6569,71,12,blancas,r1bqr1k1/ppp2ppp/2n2n2/3p4/8/2B2PQ1/PPP1N1PP/2KR1B1R b - - 2 12,Ne2,"PovScore(Cp(+91), BLACK)",d8e7,1
6570,71,12,negras,r1bqr1k1/1pp2ppp/2n2n2/p2p4/8/2B2PQ1/PPP1N1PP/2KR1B1R w - - 0 13,a5,"PovScore(Cp(+75), WHITE)",h2h4,1
6571,71,13,blancas,r1bqr1k1/1pp2ppp/2n2n2/p2p4/5N2/2B2PQ1/PPP3PP/2KR1B1R b - - 1 13,Nf4,"PovScore(Cp(+150), BLACK)",d5d4,1
6572,71,13,negras,r1bqr1k1/1pp2ppp/5n2/p2p4/1n3N2/2B2PQ1/PPP3PP/2KR1B1R w - - 2 14,Nb4,"PovScore(Cp(+106), WHITE)",f1c4,1
6573,71,14,blancas,r1bqr1k1/1pp2ppp/5B2/p2p4/1n3N2/5PQ1/PPP3PP/2KR1B1R b - - 0 14,Bxf6,"PovScore(Cp(+304), BLACK)",d8f6,1
6574,71,14,negras,r1b1r1k1/1pp2ppp/5q2/p2p4/1n3N2/5PQ1/PPP3PP/2KR1B1R w - - 0 15,Qxf6,"PovScore(Cp(-180), WHITE)",a2a3,1
6575,71,15,blancas,r1b1r1k1/1pp2ppp/5q2/p2p4/1n3N2/P4PQ1/1PP3PP/2KR1B1R b - - 0 15,a3,"PovScore(Cp(+276), BLACK)",d5d4,1
6576,71,15,negras,r3r1k1/1pp2ppp/5q2/p2p1b2/1n3N2/P4PQ1/1PP3PP/2KR1B1R w - - 1 16,Bf5,"PovScore(Cp(-133), WHITE)",a3b4,1
6577,71,16,blancas,r3r1k1/1pp2ppp/5q2/p2p1b2/1P3N2/5PQ1/1PP3PP/2KR1B1R b - - 0 16,axb4,"PovScore(Cp(+169), BLACK)",a5b4,1
6578,71,16,negras,r3r1k1/1pp2ppp/5q2/3p1b2/1p3N2/5PQ1/1PP3PP/2KR1B1R w - - 0 17,axb4,"PovScore(Cp(-299), WHITE)",f1d3,1
6579,71,17,blancas,r3r1k1/1pp2ppp/5q2/3N1b2/1p6/5PQ1/1PP3PP/2KR1B1R b - - 0 17,Nxd5,"PovScore(Cp(+862), BLACK)",a8a1,1
6580,71,17,negras,4r1k1/1pp2ppp/5q2/3N1b2/1p6/5PQ1/1PP3PP/r1KR1B1R w - - 1 18,Ra1+,"PovScore(Cp(-834), WHITE)",c1d2,1
6581,71,18,blancas,4r1k1/1pp2ppp/5q2/3N1b2/1p6/5PQ1/1PPK2PP/r2R1B1R b - - 2 18,Kd2,"PovScore(Cp(+872), BLACK)",f6b2,1
6582,71,18,negras,4r1k1/1pp2ppp/8/3N1b2/1p6/5PQ1/1qPK2PP/r2R1B1R w - - 0 19,Qxb2,"PovScore(Cp(-778), WHITE)",d5e7,1
6583,71,19,blancas,4r1k1/1pQ2ppp/8/3N1b2/1p6/5P2/1qPK2PP/r2R1B1R b - - 0 19,Qxc7,"PovScore(Mate(+3), BLACK)",b2d4,1
6584,71,19,negras,4r1k1/1pQ2ppp/8/3N1b2/1p6/5P2/1qPK2PP/3r1B1R w - - 0 20,Rxd1+,"PovScore(Mate(-2), WHITE)",d2d1,1
6585,72,1,blancas,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d4,"PovScore(Cp(-37), BLACK)",d7d5,0
6586,72,1,negras,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Nf6,"PovScore(Cp(+25), WHITE)",g1f3,0
6587,72,2,blancas,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c4,"PovScore(Cp(-32), BLACK)",d7d6,0
6588,72,2,negras,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,c5,"PovScore(Cp(+113), WHITE)",d4d5,0
6589,72,3,blancas,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d5,"PovScore(Cp(-111), BLACK)",e7e6,0
6590,72,3,negras,rnbqkb1r/pp1ppp1p/5np1/2pP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,g6,"PovScore(Cp(+112), WHITE)",g1f3,0
6591,72,4,blancas,rnbqkb1r/pp1ppp1p/5np1/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 4,Nc3,"PovScore(Cp(-87), BLACK)",f8g7,0
6592,72,4,negras,rnbqk2r/pp1pppbp/5np1/2pP4/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 5,Bg7,"PovScore(Cp(+90), WHITE)",e2e4,0
6593,72,5,blancas,rnbqk2r/pp1pppbp/5np1/2pP4/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,e4,"PovScore(Cp(-104), BLACK)",b7b5,0
6594,72,5,negras,rnbq1rk1/pp1pppbp/5np1/2pP4/2P1P3/2N5/PP3PPP/R1BQKBNR w KQ - 1 6,O-O,"PovScore(Cp(+148), WHITE)",e4e5,0
6595,72,6,blancas,rnbq1rk1/pp1pppbp/5np1/2pP4/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQ - 2 6,Nf3,"PovScore(Cp(-72), BLACK)",d7d6,0
6596,72,6,negras,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQ - 0 7,d6,"PovScore(Cp(+105), WHITE)",f1e2,0
6597,72,7,blancas,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQ - 1 7,Be2,"PovScore(Cp(-82), BLACK)",a7a6,0
6598,72,7,negras,rnbq1rk1/pp3pbp/3p1np1/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ e6 0 8,e5,"PovScore(Cp(+113), WHITE)",a2a4,0
6599,72,8,blancas,rnbq1rk1/pp3pbp/3p1np1/2pPp1B1/2P1P3/2N2N2/PP2BPPP/R2QK2R b KQ - 1 8,Bg5,"PovScore(Cp(-83), BLACK)",h7h6,0
6600,72,8,negras,r1bq1rk1/pp1n1pbp/3p1np1/2pPp1B1/2P1P3/2N2N2/PP2BPPP/R2QK2R w KQ - 2 9,Nbd7,"PovScore(Cp(+157), WHITE)",h2h3,0
6601,72,9,blancas,r1bq1rk1/pp1n1pbp/3p1np1/2pPp1B1/2P1P3/2N5/PP1NBPPP/R2QK2R b KQ - 3 9,Nd2,"PovScore(Cp(-96), BLACK)",h7h6,0
6602,72,9,negras,r1bq1rk1/pp1n1pb1/3p1npp/2pPp1B1/2P1P3/2N5/PP1NBPPP/R2QK2R w KQ - 0 10,h6,"PovScore(Cp(+130), WHITE)",g5h4,0
6603,72,10,blancas,r1bq1rk1/pp1n1pb1/3p1npp/2pPp3/2P1P3/2N1B3/PP1NBPPP/R2QK2R b KQ - 1 10,Be3,"PovScore(Cp(-153), BLACK)",b7b6,0
6604,72,10,negras,r1bq1rk1/pp1n1pbn/3p2pp/2pPp3/2P1P3/2N1B3/PP1NBPPP/R2QK2R w KQ - 2 11,Nh7,"PovScore(Cp(+118), WHITE)",c3b5,0
6605,72,11,blancas,r1bq1rk1/pp1n1pbn/3p2pp/2pPp3/2P1P1P1/2N1B3/PP1NBP1P/R2QK2R b KQ - 0 11,g4,"PovScore(Cp(-113), BLACK)",h7g5,0
6606,72,11,negras,r1bq1rk1/pp1n1p1n/3p1bpp/2pPp3/2P1P1P1/2N1B3/PP1NBP1P/R2QK2R w KQ - 1 12,Bf6,"PovScore(Cp(+273), WHITE)",e3h6,0
6607,72,12,blancas,r1bq1rk1/pp1n1p1n/3p1bpB/2pPp3/2P1P1P1/2N5/PP1NBP1P/R2QK2R b KQ - 0 12,Bxh6,"PovScore(Cp(-245), BLACK)",f6g7,0
6608,72,12,negras,r1bq1rk1/pp1n1p1n/3p2pB/2pPp1b1/2P1P1P1/2N5/PP1NBP1P/R2QK2R w KQ - 1 13,Bg5,"PovScore(Cp(+331), WHITE)",h6g5,0
6609,72,13,blancas,r1bq1rk1/pp1n1p1n/3p2p1/2pPp1B1/2P1P1P1/2N5/PP1NBP1P/R2QK2R b KQ - 0 13,Bxg5,"PovScore(Cp(-309), BLACK)",h7g5,0
6610,72,13,negras,r1b2rk1/pp1n1p1n/3p2p1/2pPp1q1/2P1P1P1/2N5/PP1NBP1P/R2QK2R w KQ - 0 14,Qxg5,"PovScore(Cp(+406), WHITE)",h2h4,0
6611,72,14,blancas,r1b2rk1/pp1n1p1n/3p2p1/2pPp1q1/2P1P1PP/2N5/PP1NBP2/R2QK2R b KQ - 0 14,h4,"PovScore(Cp(-372), BLACK)",g5h6,0
6612,72,14,negras,r1b2rk1/pp1nqp1n/3p2p1/2pPp3/2P1P1PP/2N5/PP1NBP2/R2QK2R w KQ - 1 15,Qe7,"PovScore(Cp(+335), WHITE)",a2a3,0
6613,72,15,blancas,r1b2rk1/pp1nqp1n/3p2p1/2pPp1P1/2P1P2P/2N5/PP1NBP2/R2QK2R b KQ - 0 15,g5,"PovScore(Cp(-237), BLACK)",g8g7,0
6614,72,15,negras,r1b2r2/pp1nqpkn/3p2p1/2pPp1P1/2P1P2P/2N5/PP1NBP2/R2QK2R w KQ - 1 16,Kg7,"PovScore(Cp(+334), WHITE)",e2g4,0
6615,72,16,blancas,r1b2r2/pp1nqpkn/3p2p1/2pPp1P1/2P1P2P/2N2N2/PP2BP2/R2QK2R b KQ - 2 16,Nf3,"PovScore(Cp(-360), BLACK)",a7a6,0
6616,72,16,negras,r1b2r2/pp1nq1kn/3p1pp1/2pPp1P1/2P1P2P/2N2N2/PP2BP2/R2QK2R w KQ - 0 17,f6,"PovScore(Cp(+378), WHITE)",d1d2,0
6617,72,17,blancas,r1b2r2/pp1nq1kn/3p1pp1/2pPp1P1/2P1P2P/2N2N2/PP1QBP2/R3K2R b KQ - 1 17,Qd2,"PovScore(Cp(-358), BLACK)",f8g8,0
6618,72,17,negras,r1b2r2/pp1nq1kn/3p2p1/2pPp1p1/2P1P2P/2N2N2/PP1QBP2/R3K2R w KQ - 0 18,fxg5,"PovScore(Cp(+299), WHITE)",h4g5,0
6619,72,18,blancas,r1b2r2/pp1nq1kn/3p2p1/2pPp1P1/2P1P3/2N2N2/PP1QBP2/R3K2R b KQ - 0 18,hxg5,"PovScore(Cp(-247), BLACK)",f8f3,0
6620,72,18,negras,r1b5/pp1nq1kn/3p2p1/2pPp1P1/2P1Pr2/2N2N2/PP1QBP2/R3K2R w KQ - 1 19,Rf4,"PovScore(Cp(+346), WHITE)",h1g1,0
