,Id_partida,Id_jugada,turno,FEN,jugada_realizada,valoracion_stockfish,mejor_jugada_stockfish,resultado,parte_partida
8521,93,40,negras,3q1n1k/1r3pp1/3N3p/1pR2N2/1P5P/6P1/P4PK1/2R5 w - - 2 41,Nf8,532.0,d6b7,0,Medio_juego
8522,94,1,blancas,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d4,-49.0,d7d5,2,Apertura
8523,94,1,negras,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e6,63.0,e2e4,2,Apertura
8524,94,2,blancas,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c4,-44.0,g8e7,2,Apertura
8525,94,2,negras,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3,Nf6,47.0,b1c3,2,Apertura
8526,94,3,blancas,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,Nf3,-29.0,b7b6,2,Apertura
8527,94,3,negras,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,d5,58.0,b1c3,2,Apertura
8528,94,4,blancas,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,Nc3,-22.0,d5c4,2,Apertura
8529,94,4,negras,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,Bb4,28.0,c1g5,2,Apertura
8530,94,5,blancas,rnbqk2r/ppp2ppp/4pn2/3p2B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,Bg5,-33.0,c7c5,2,Apertura
8531,94,5,negras,rnbqk2r/ppp2pp1/4pn1p/3p2B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 6,h6,39.0,g5f6,2,Apertura
8532,94,6,blancas,rnbqk2r/ppp2pp1/4pB1p/3p4/1bPP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 0 6,Bxf6,-38.0,d8f6,2,Apertura
8533,94,6,negras,rnb1k2r/ppp2pp1/4pq1p/3p4/1bPP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 7,Qxf6,46.0,d1a4,2,Medio_juego
8534,94,7,blancas,rnb1k2r/ppp2pp1/4pq1p/3p4/1bPP4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 7,e3,-31.0,b4c3,2,Medio_juego
8535,94,7,negras,rnb2rk1/ppp2pp1/4pq1p/3p4/1bPP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 8,O-O,70.0,c4d5,2,Medio_juego
8536,94,8,blancas,rnb2rk1/ppp2pp1/4pq1p/3p4/1bPP4/2N1PN2/PP3PPP/2RQKB1R b K - 2 8,Rc1,-31.0,b4c3,2,Medio_juego
8537,94,8,negras,rnb2rk1/ppp2pp1/4pq1p/8/1bpP4/2N1PN2/PP3PPP/2RQKB1R w K - 0 9,dxc4,70.0,f1c4,2,Medio_juego
8538,94,9,blancas,rnb2rk1/ppp2pp1/4pq1p/8/1bBP4/2N1PN2/PP3PPP/2RQK2R b K - 0 9,Bxc4,-13.0,c7c5,2,Medio_juego
8539,94,9,negras,rnb2rk1/pp3pp1/4pq1p/2p5/1bBP4/2N1PN2/PP3PPP/2RQK2R w K - 0 10,c5,35.0,d4c5,2,Medio_juego
8540,94,10,blancas,rnb2rk1/pp3pp1/4pq1p/2P5/1bB5/2N1PN2/PP3PPP/2RQK2R b K - 0 10,dxc5,15.0,f8d8,2,Medio_juego
8541,94,10,negras,r1b2rk1/pp1n1pp1/4pq1p/2P5/1bB5/2N1PN2/PP3PPP/2RQK2R w K - 1 11,Nd7,12.0,e1g1,2,Medio_juego
8542,94,11,blancas,r1b2rk1/pp1n1pp1/2P1pq1p/8/1bB5/2N1PN2/PP3PPP/2RQK2R b K - 0 11,c6,-33.0,b7c6,2,Medio_juego
8543,94,11,negras,r1b2rk1/pp3pp1/2P1pq1p/4n3/1bB5/2N1PN2/PP3PPP/2RQK2R w K - 1 12,Ne5,79.0,f3e5,2,Medio_juego
8544,94,12,blancas,r1b2rk1/pp3pp1/2P1pq1p/4N3/1bB5/2N1P3/PP3PPP/2RQK2R b K - 0 12,Nxe5,-10.0,f6e5,2,Medio_juego
8545,94,12,negras,r1b2rk1/pp3pp1/2P1p2p/4q3/1bB5/2N1P3/PP3PPP/2RQK2R w K - 0 13,Qxe5,68.0,c4d3,2,Medio_juego
8546,94,13,blancas,r1b2rk1/pp3pp1/2P1p2p/4q3/1bB5/2N1P3/PP3PPP/2RQ1RK1 b - - 1 13,O-O,-15.0,b4c3,2,Medio_juego
8547,94,13,negras,r1b2rk1/p4pp1/2p1p2p/4q3/1bB5/2N1P3/PP3PPP/2RQ1RK1 w - - 0 14,bxc6,-3.0,d1d3,2,Medio_juego
8548,94,14,blancas,r1b2rk1/p4pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2R2RK1 b - - 1 14,Qe2,-12.0,a7a5,2,Medio_juego
8549,94,14,negras,r1br2k1/p4pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2R2RK1 w - - 2 15,Rd8,13.0,f2f4,2,Medio_juego
8550,94,15,blancas,r1br2k1/p4pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2RR2K1 b - - 3 15,Rfd1,0,c8b7,2,Medio_juego
8551,94,15,negras,r2r2k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2RR2K1 w - - 4 16,Bb7,4.0,a2a3,2,Medio_juego
8552,94,16,blancas,r2R2k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2R3K1 b - - 0 16,Rxd8+,32.0,a8d8,2,Medio_juego
8553,94,16,negras,3r2k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/2R3K1 w - - 0 17,Rxd8,-42.0,a2a3,2,Medio_juego
8554,94,17,blancas,3r2k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/3R2K1 b - - 1 17,Rd1,28.0,d8d1,2,Medio_juego
8555,94,17,negras,6k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP2QPPP/3r2K1 w - - 0 18,Rxd1+,-8.0,c3d1,2,Medio_juego
8556,94,18,blancas,6k1/pb3pp1/2p1p2p/4q3/1bB5/2N1P3/PP3PPP/3Q2K1 b - - 0 18,Qxd1,1.0,b4a5,2,Medio_juego
8557,94,18,negras,6k1/pbq2pp1/2p1p2p/8/1bB5/2N1P3/PP3PPP/3Q2K1 w - - 1 19,Qc7,-8.0,c4d3,2,Medio_juego
8558,94,19,blancas,6k1/pbq2pp1/2p1p2p/8/1bB5/2N1P2P/PP3PP1/3Q2K1 b - - 0 19,h3,9.0,b4c3,2,Medio_juego
8559,94,19,negras,6k1/pbq2pp1/2p1p2p/8/2B5/2b1P2P/PP3PP1/3Q2K1 w - - 0 20,Bxc3,-5.0,b2c3,2,Medio_juego
8560,94,20,blancas,6k1/pbq2pp1/2p1p2p/8/2B5/2P1P2P/P4PP1/3Q2K1 b - - 0 20,bxc3,12.0,c6c5,2,Final
8561,94,20,negras,6k1/pbq2pp1/4p2p/2p5/2B5/2P1P2P/P4PP1/3Q2K1 w - - 0 21,c5,-8.0,c4e2,2,Final
8562,94,21,blancas,6k1/pbq2pp1/4p2p/2p5/Q1B5/2P1P2P/P4PP1/6K1 b - - 1 21,Qa4,38.0,b7c6,2,Final
8563,94,21,negras,6k1/pb3pp1/2q1p2p/2p5/Q1B5/2P1P2P/P4PP1/6K1 w - - 2 22,Qc6,-29.0,a4c6,2,Final
8564,94,22,blancas,6k1/pb3pp1/2Q1p2p/2p5/2B5/2P1P2P/P4PP1/6K1 b - - 0 22,Qxc6,37.0,b7c6,2,Final
8565,94,22,negras,6k1/p4pp1/2b1p2p/2p5/2B5/2P1P2P/P4PP1/6K1 w - - 0 23,Bxc6,-42.0,f2f3,2,Final
8566,94,23,blancas,6k1/p4pp1/2b1p2p/2p5/8/2PBP2P/P4PP1/6K1 b - - 1 23,Bd3,39.0,g8f8,2,Final
8567,94,23,negras,6k1/p4pp1/2b4p/2p1p3/8/2PBP2P/P4PP1/6K1 w - - 0 24,e5,-26.0,f2f3,2,Final
8568,94,24,blancas,6k1/p4pp1/2b4p/2p1p3/5P2/2PBP2P/P5P1/6K1 b - - 0 24,f4,38.0,e5e4,2,Final
8569,94,24,negras,6k1/p5p1/2b2p1p/2p1p3/5P2/2PBP2P/P5P1/6K1 w - - 0 25,f6,-44.0,d3g6,2,Final
8570,94,25,blancas,6k1/p5p1/2b2p1p/2p1p3/5P2/2PBP2P/P4KP1/8 b - - 1 25,Kf2,35.0,g8f7,2,Final
8571,94,25,negras,8/p4kp1/2b2p1p/2p1p3/5P2/2PBP2P/P4KP1/8 w - - 2 26,Kf7,-32.0,a2a3,2,Final
8572,94,26,blancas,8/p4kp1/2b2p1p/2p1p3/5P1P/2PBP3/P4KP1/8 b - - 0 26,h4,30.0,e5e4,2,Final
8573,94,26,negras,8/p5p1/2b1kp1p/2p1p3/5P1P/2PBP3/P4KP1/8 w - - 1 27,Ke6,-32.0,a2a3,2,Final
8574,94,27,blancas,8/p5p1/2b1kp1p/2p1p3/5P1P/2PBP1P1/P4K2/8 b - - 0 27,g3,21.0,e5e4,2,Final
8575,94,27,negras,8/p7/2b1kp1p/2p1p1p1/5P1P/2PBP1P1/P4K2/8 w - - 0 28,g5,0,f4g5,2,Final
8576,94,28,blancas,8/p7/2b1kp1p/2p1p1P1/5P2/2PBP1P1/P4K2/8 b - - 0 28,hxg5,4.0,h6g5,2,Final
8577,94,28,negras,8/p7/2b1kp2/2p1p1p1/5P2/2PBP1P1/P4K2/8 w - - 0 29,hxg5,-9.0,f4g5,2,Final
8578,94,29,blancas,8/p7/2b1kp2/2p1p1P1/8/2PBP1P1/P4K2/8 b - - 0 29,fxg5,1.0,f6g5,2,Final
8579,94,29,negras,8/p7/2b1k3/2p1p1p1/8/2PBP1P1/P4K2/8 w - - 0 30,fxg5,0,a2a3,2,Final
8580,94,30,blancas,8/p7/2b1k3/2p1p1p1/8/2PBP1P1/P7/4K3 b - - 1 30,Ke1,21.0,e5e4,2,Final
8581,94,30,negras,8/p7/4k3/2pbp1p1/8/2PBP1P1/P7/4K3 w - - 2 31,Bd5,-18.0,c3c4,2,Final
8582,94,31,blancas,8/p7/4k3/2pbp1p1/8/P1PBP1P1/8/4K3 b - - 0 31,a3,14.0,e5e4,2,Final
8583,94,31,negras,8/p7/4k3/2pb2p1/4p3/P1PBP1P1/8/4K3 w - - 0 32,e4,-17.0,d3e2,2,Final
8584,94,32,blancas,8/p7/4k3/2pb2p1/4p3/P1P1P1P1/4B3/4K3 b - - 1 32,Be2,21.0,e6d6,2,Final
8585,94,32,negras,8/p7/8/2pbk1p1/4p3/P1P1P1P1/4B3/4K3 w - - 2 33,Ke5,-17.0,c3c4,2,Final
8586,94,33,blancas,8/p7/8/2pbk1p1/4p3/P1P1P1P1/3KB3/8 b - - 3 33,Kd2,20.0,d5b3,2,Final
8587,94,33,negras,8/p7/4b3/2p1k1p1/4p3/P1P1P1P1/3KB3/8 w - - 4 34,Be6,-30.0,e2a6,2,Final
8588,94,34,blancas,8/p7/4b3/2p1k1p1/4p3/P1P1P1P1/4B3/4K3 b - - 5 34,Ke1,6.0,e5d5,2,Final
8589,94,34,negras,8/p7/3kb3/2p3p1/4p3/P1P1P1P1/4B3/4K3 w - - 6 35,Kd6,-21.0,e1d2,2,Final
8590,94,35,blancas,8/p7/3kb3/2p3p1/4p3/P1P1P1P1/3KB3/8 b - - 7 35,Kd2,16.0,e6b3,2,Final
8591,94,35,negras,8/p7/4b3/2p1k1p1/4p3/P1P1P1P1/3KB3/8 w - - 8 36,Ke5,-25.0,e2a6,2,Final
8592,94,36,blancas,8/p7/4b3/2p1k1p1/4p3/P1P1P1P1/4B3/4K3 b - - 9 36,Ke1,19.0,e5d5,2,Final
8593,94,36,negras,8/p7/3kb3/2p3p1/4p3/P1P1P1P1/4B3/4K3 w - - 10 37,Kd6,-13.0,e1d2,2,Final
8594,94,37,blancas,8/p7/3kb3/2p3p1/4p3/P1P1P1P1/3KB3/8 b - - 11 37,Kd2,20.0,e6b3,2,Final
8595,94,37,negras,8/p7/4b3/2p1k1p1/4p3/P1P1P1P1/3KB3/8 w - - 12 38,Ke5,-19.0,e2a6,2,Final
8596,95,1,blancas,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d4,-37.0,d7d5,0,Apertura
8597,95,1,negras,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Nf6,25.0,g1f3,0,Apertura
8598,95,2,blancas,rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,Nf3,-5.0,d7d5,0,Apertura
8599,95,2,negras,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,d5,40.0,c2c4,0,Apertura
8600,95,3,blancas,rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,c4,-33.0,e7e6,0,Apertura
8601,95,3,negras,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,e6,58.0,b1c3,0,Apertura
8602,95,4,blancas,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 4,g3,-15.0,b8c6,0,Apertura
8603,95,4,negras,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5,Bb4+,27.0,b1d2,0,Apertura
8604,95,5,blancas,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/5NP1/PP1NPP1P/R1BQKB1R b KQkq - 2 5,Nbd2,-12.0,c7c6,0,Apertura
8605,95,5,negras,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/5NP1/PP1NPP1P/R1BQKB1R w KQ - 3 6,O-O,55.0,f1g2,0,Apertura
8606,95,6,blancas,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/5NP1/PP1NPPBP/R1BQK2R b KQ - 4 6,Bg2,-32.0,c7c6,0,Apertura
8607,95,6,negras,rnbq1rk1/p1p2ppp/1p2pn2/3p4/1bPP4/5NP1/PP1NPPBP/R1BQK2R w KQ - 0 7,b6,12.0,e1g1,0,Apertura
8608,95,7,blancas,rnbq1rk1/p1p2ppp/1p2pn2/3p4/1bPP4/5NP1/PP1NPPBP/R1BQ1RK1 b - - 1 7,O-O,-10.0,b4d6,0,Apertura
8609,95,7,negras,rn1q1rk1/pbp2ppp/1p2pn2/3p4/1bPP4/5NP1/PP1NPPBP/R1BQ1RK1 w - - 2 8,Bb7,18.0,a2a3,0,Medio_juego
8610,95,8,blancas,rn1q1rk1/pbp2ppp/1p2pn2/3p4/1bPP4/1P3NP1/P2NPPBP/R1BQ1RK1 b - - 0 8,b3,-12.0,b4c3,0,Medio_juego
8611,95,8,negras,r2q1rk1/pbpn1ppp/1p2pn2/3p4/1bPP4/1P3NP1/P2NPPBP/R1BQ1RK1 w - - 1 9,Nbd7,23.0,a2a3,0,Medio_juego
8612,95,9,blancas,r2q1rk1/pbpn1ppp/1p2pn2/3p4/1bPP4/1P3NP1/PB1NPPBP/R2Q1RK1 b - - 2 9,Bb2,-13.0,d8e7,0,Medio_juego
8613,95,9,negras,r2q1rk1/pbpn1ppp/1p2p3/3p4/1bPPn3/1P3NP1/PB1NPPBP/R2Q1RK1 w - - 3 10,Ne4,20.0,a2a3,0,Medio_juego
8614,95,10,blancas,r2q1rk1/pbpn1ppp/1p2p3/3p4/1bPPn3/1P3NP1/PBQNPPBP/R4RK1 b - - 4 10,Qc2,-67.0,e4d2,0,Medio_juego
8615,95,10,negras,r2q1rk1/pbpn2pp/1p2p3/3p1p2/1bPPn3/1P3NP1/PBQNPPBP/R4RK1 w - - 0 11,f5,40.0,a1d1,0,Medio_juego
8616,95,11,blancas,r2q1rk1/pbpn2pp/1p2p3/3p1p2/1bPPn3/1P3NP1/PBQNPPBP/2R2RK1 b - - 1 11,Rac1,-24.0,a7a5,0,Medio_juego
8617,95,11,negras,2rq1rk1/pbpn2pp/1p2p3/3p1p2/1bPPn3/1P3NP1/PBQNPPBP/2R2RK1 w - - 2 12,Rc8,41.0,a2a3,0,Medio_juego
8618,95,12,blancas,2rq1rk1/pbpn2pp/1p2p3/3p1p2/1bPPn3/PP3NP1/1BQNPPBP/2R2RK1 b - - 0 12,a3,-36.0,b4d6,0,Medio_juego
8619,95,12,negras,2rq1rk1/pbpn2pp/1p1bp3/3p1p2/2PPn3/PP3NP1/1BQNPPBP/2R2RK1 w - - 1 13,Bd6,53.0,c4d5,0,Medio_juego
8620,95,13,blancas,2rq1rk1/pbpn2pp/1p1bp3/3p1p2/1PPPn3/P4NP1/1BQNPPBP/2R2RK1 b - - 0 13,b4,-3.0,d8e7,0,Medio_juego
8621,95,13,negras,2rq1rk1/pb1n2pp/1ppbp3/3p1p2/1PPPn3/P4NP1/1BQNPPBP/2R2RK1 w - - 0 14,c6,67.0,c2b3,0,Medio_juego
8622,95,14,blancas,2rq1rk1/pb1n2pp/1ppbp3/3p1p2/1PPPN3/P4NP1/1BQ1PPBP/2R2RK1 b - - 0 14,Nxe4,-52.0,f5e4,0,Medio_juego
8623,95,14,negras,2rq1rk1/pb1n2pp/1ppbp3/5p2/1PPPp3/P4NP1/1BQ1PPBP/2R2RK1 w - - 0 15,dxe4,46.0,f3d2,0,Medio_juego
8624,95,15,blancas,2rq1rk1/pb1n2pp/1ppbp3/4Np2/1PPPp3/P5P1/1BQ1PPBP/2R2RK1 b - - 1 15,Ne5,-67.0,d8e7,0,Medio_juego
8625,95,15,negras,2rq1rk1/pb4pp/1ppbpn2/4Np2/1PPPp3/P5P1/1BQ1PPBP/2R2RK1 w - - 2 16,Nf6,98.0,f1d1,0,Medio_juego
8626,95,16,blancas,2rq1rk1/pb4pp/1ppbpn2/2P1Np2/1P1Pp3/P5P1/1BQ1PPBP/2R2RK1 b - - 0 16,c5,-25.0,d6c7,0,Medio_juego
8627,95,16,negras,2rq1rk1/pb4pp/1pp1pn2/2P1bp2/1P1Pp3/P5P1/1BQ1PPBP/2R2RK1 w - - 0 17,Bxe5,0,d4e5,0,Medio_juego
8628,95,17,blancas,2rq1rk1/pb4pp/1pp1pn2/2P1Pp2/1P2p3/P5P1/1BQ1PPBP/2R2RK1 b - - 0 17,dxe5,-35.0,f6d5,0,Medio_juego
8629,95,17,negras,2rq1rk1/pb4pp/1pp1p3/2PnPp2/1P2p3/P5P1/1BQ1PPBP/2R2RK1 w - - 1 18,Nd5,67.0,b2d4,0,Medio_juego
8630,95,18,blancas,2rq1rk1/pb4pp/1pp1p3/2PnPp2/1P2p3/P5P1/1BQ1PPBP/2RR2K1 b - - 2 18,Rfd1,-29.0,d8e7,0,Medio_juego
8631,95,18,negras,2rq1rk1/p5pp/bpp1p3/2PnPp2/1P2p3/P5P1/1BQ1PPBP/2RR2K1 w - - 3 19,Ba6,29.0,b2d4,0,Medio_juego
8632,95,19,blancas,2rq1rk1/p5pp/bPp1p3/3nPp2/1P2p3/P5P1/1BQ1PPBP/2RR2K1 b - - 0 19,cxb6,3.0,a7b6,0,Medio_juego
8633,95,19,negras,2rq1rk1/6pp/bpp1p3/3nPp2/1P2p3/P5P1/1BQ1PPBP/2RR2K1 w - - 0 20,axb6,-45.0,g2h3,0,Medio_juego
8634,95,20,blancas,2rq1rk1/6pp/bpp1p3/3nPp2/1P1Bp3/P5P1/2Q1PPBP/2RR2K1 b - - 1 20,Bd4,78.0,a6b5,0,Medio_juego
8635,95,20,negras,2r2rk1/4q1pp/bpp1p3/3nPp2/1P1Bp3/P5P1/2Q1PPBP/2RR2K1 w - - 2 21,Qe7,5.0,h2h3,0,Medio_juego
8636,95,21,blancas,2r2rk1/4q1pp/bpp1p3/3nPp2/1P1Bp3/P4PP1/2Q1P1BP/2RR2K1 b - - 0 21,f3,87.0,c6c5,0,Medio_juego
8637,95,21,negras,2r2rk1/4q1pp/bpp1p3/3nPp2/1P1B4/P4pP1/2Q1P1BP/2RR2K1 w - - 0 22,exf3,-118.0,g2f3,0,Medio_juego
8638,95,22,blancas,2r2rk1/4q1pp/bpp1p3/3nPp2/1P1B4/P4BP1/2Q1P2P/2RR2K1 b - - 0 22,Bxf3,86.0,a6b5,0,Medio_juego
8639,95,22,negras,2r2rk1/4q1pp/bpp1p3/3nP3/1P1B1p2/P4BP1/2Q1P2P/2RR2K1 w - - 0 23,f4,-103.0,c2a4,0,Medio_juego
8640,95,23,blancas,2r2rk1/4q1pp/bpp1p3/3nP3/1P1B1pP1/P4B2/2Q1P2P/2RR2K1 b - - 0 23,g4,151.0,e7h4,0,Medio_juego
8641,95,23,negras,2r2rk1/4q1pp/bpp1p3/4P3/1P1B1pP1/P3nB2/2Q1P2P/2RR2K1 w - - 1 24,Ne3,126.0,d4e3,0,Medio_juego
8642,95,24,blancas,2r2rk1/4q1pp/bpp1p3/4P3/1P3pP1/P3BB2/2Q1P2P/2RR2K1 b - - 0 24,Bxe3,-105.0,f4e3,0,Medio_juego
8643,95,24,negras,2r2rk1/4q1pp/bpp1p3/4P3/1P4P1/P3pB2/2Q1P2P/2RR2K1 w - - 0 25,fxe3,116.0,g1g2,0,Medio_juego
8644,95,25,blancas,2r2rk1/4q1pp/bpp1p3/4P3/1P2Q1P1/P3pB2/4P2P/2RR2K1 b - - 1 25,Qe4,-97.0,c6c5,0,Medio_juego
8645,95,25,negras,2r2rk1/4q1pp/bp2p3/2p1P3/1P2Q1P1/P3pB2/4P2P/2RR2K1 w - - 0 26,c5,105.0,b4c5,0,Medio_juego
8646,95,26,blancas,2r2rk1/4q1pp/bp2p3/2P1P3/4Q1P1/P3pB2/4P2P/2RR2K1 b - - 0 26,bxc5,-81.0,c8c5,0,Medio_juego
8647,95,26,negras,2r2rk1/4q1pp/b3p3/2p1P3/4Q1P1/P3pB2/4P2P/2RR2K1 w - - 0 27,bxc5,113.0,e4e3,0,Medio_juego
8648,95,27,blancas,2r2rk1/4q1pp/b2Rp3/2p1P3/4Q1P1/P3pB2/4P2P/2R3K1 b - - 1 27,Rd6,-114.0,a6b5,0,Medio_juego
8649,95,27,negras,2r2rk1/4q1pp/3Rp3/1bp1P3/4Q1P1/P3pB2/4P2P/2R3K1 w - - 2 28,Bb5,155.0,e4e3,0,Medio_juego
8650,95,28,blancas,2r2rk1/4q1pp/3Rp3/1bp1P3/6P1/P3QB2/4P2P/2R3K1 b - - 0 28,Qxe3,-142.0,c5c4,0,Medio_juego
8651,95,28,negras,2r2rk1/4q1pp/3Rp3/1b2P3/2p3P1/P3QB2/4P2P/2R3K1 w - - 0 29,c4,192.0,g1g2,0,Medio_juego
8652,95,29,blancas,2r2rk1/4q1pp/1Q1Rp3/1b2P3/2p3P1/P4B2/4P2P/2R3K1 b - - 1 29,Qb6,166.0,e7g5,0,Medio_juego
8653,95,29,negras,2r2rk1/6pp/1Q1Rp3/1b2P1q1/2p3P1/P4B2/4P2P/2R3K1 w - - 2 30,Qg5,-116.0,c1b1,0,Medio_juego
8654,95,30,blancas,2r2rk1/6pp/1Q1Rp3/1b2P1q1/2p3P1/P4B2/4P2P/5RK1 b - - 3 30,Rf1,436.0,c8b8,0,Medio_juego
8655,95,30,negras,2r2rk1/6pp/1Q1Rp3/1b2P1q1/6P1/P1p2B2/4P2P/5RK1 w - - 0 31,c3,389.0,b6b5,0,Medio_juego
8656,95,31,blancas,2r2rk1/6pp/3Rp3/1Q2P1q1/6P1/P1p2B2/4P2P/5RK1 b - - 0 31,Qxb5,-3.0,c3c2,0,Medio_juego
8657,95,31,negras,2r2rk1/6pp/3Rp3/1Q2P3/6P1/P1p1qB2/4P2P/5RK1 w - - 1 32,Qe3+,448.0,g1g2,0,Medio_juego
8658,95,32,blancas,2r2rk1/6pp/3Rp3/1Q2P3/6P1/P1p1qB2/4P1KP/5R2 b - - 2 32,Kg2,-411.0,c3c2,0,Medio_juego
8659,95,32,negras,2r2rk1/6pp/3Rp3/1Q2P3/6P1/P3qB2/2p1P1KP/5R2 w - - 0 33,c2,382.0,b5a5,0,Medio_juego
8660,95,33,blancas,2r2rk1/6pp/2R1p3/1Q2P3/6P1/P3qB2/2p1P1KP/5R2 b - - 1 33,Rc6,-301.0,c8b8,0,Medio_juego
8661,95,33,negras,2r2rk1/6p1/2R1p3/1Q2P2p/6P1/P3qB2/2p1P1KP/5R2 w - - 0 34,h5,498.0,h2h4,0,Medio_juego
8662,95,34,blancas,2r2rk1/6p1/2R1p3/4P2p/2Q3P1/P3qB2/2p1P1KP/5R2 b - - 1 34,Qc4,-221.0,c8c6,0,Medio_juego
8663,95,34,negras,5rk1/6p1/2r1p3/4P2p/2Q3P1/P3qB2/2p1P1KP/5R2 w - - 0 35,Rxc6,466.0,c4c6,0,Medio_juego
8664,95,35,blancas,5rk1/6p1/2Q1p3/4P2p/6P1/P3qB2/2p1P1KP/5R2 b - - 0 35,Qxc6,-53.0,h5g4,0,Medio_juego
8665,95,35,negras,5rk1/6p1/2Q1p3/4P3/6p1/P3qB2/2p1P1KP/5R2 w - - 0 36,hxg4,503.0,c6e6,0,Medio_juego
8666,95,36,blancas,5rk1/6p1/4Q3/4P3/6p1/P3qB2/2p1P1KP/5R2 b - - 0 36,Qxe6+,-453.0,g8h7,0,Medio_juego
8667,95,36,negras,5r1k/6p1/4Q3/4P3/6p1/P3qB2/2p1P1KP/5R2 w - - 1 37,Kh8,542.0,e6g4,0,Medio_juego
8668,95,37,blancas,5r1k/6p1/8/4P3/6Q1/P3qB2/2p1P1KP/5R2 b - - 0 37,Qxg4,-499.0,e3e5,0,Medio_juego
8669,95,37,negras,5r1k/6p1/8/4P3/6Q1/P3qB2/4P1KP/2q2R2 w - - 0 38,c1=Q,858.0,g4h5,0,Medio_juego
8670,95,38,blancas,5r1k/6p1/8/4P2Q/8/P3qB2/4P1KP/2q2R2 b - - 1 38,Qh5+,-836.0,e3h6,0,Medio_juego
8671,95,38,negras,5rk1/6p1/8/4P2Q/8/P3qB2/4P1KP/2q2R2 w - - 2 39,Kg8,4.0,f3d5,0,Medio_juego
8672,95,39,blancas,5rk1/6p1/8/3BP2Q/8/P3q3/4P1KP/2q2R2 b - - 3 39,Bd5+,-3.0,f8f7,0,Medio_juego
8673,96,1,blancas,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e3,-30.0,e7e5,0,Apertura
8674,96,1,negras,rnbqkbnr/ppp1pppp/8/3p4/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d5,13.0,g1e2,0,Apertura
8675,96,2,blancas,rnbqkbnr/ppp1pppp/8/3p4/8/4P3/PPPPKPPP/RNBQ1BNR b kq - 1 2,Ke2,134.0,e7e5,0,Apertura
8676,96,2,negras,rn1qkbnr/ppp1pppp/8/3p1b2/8/4P3/PPPPKPPP/RNBQ1BNR w kq - 2 3,Bf5,-94.0,e2e1,0,Apertura
